1	21	85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 82.6216 76.8071 70.9926 65.1781 59.3636 53.5491 47.7346 41.92 36.1055 30.291 27.3383 29.3388 33.0422 30.1833 28.9858 30.1108 33.4334 36.4259 35.3346 35.9462 35.4859 36.6249 33.8189 30.8181 30.4881 32.7092 33.9167 32.1717 32.1453 33.883 37.3235 42.467 43.0933 39.0002 36.61 35.9227 39.8333 44.7478 49.6623 54.5768 59.4914 64.4059 69.3204 74.2349 79.1494 84.0639 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451 85.1451


0	24	0 0 0.000164665 0.00860331 0.0908548 0.475677 1.58123 3.98244 8.00933 14.0086 22.3144 33.8633 51.2266 75.8736 108.194 156.113 218.688 294.504 331.979 334.234 336.489 338.744 340.999 339.457 334.884 330.311 325.738 321.165 309.687 297.951 286.216 274.48 272.324 278.561 284.798 291.035 296.302 297.784 299.266 300.747 302.229 303.711 305.192 306.674 303.334 298.689 293.642 290.912 287.367 285.48 282.347 280.104 277.283 275.651 273.722 272.532 272.051 270.961 271.231 272.283 273.457 274.863 275.287 276.75 277.144 276.848 276.814 276.856 276.365 276.438 275.164 274.654 273.188 271.972 271.022 269.29 267.558 266.315 264.575 262.513 261.066 259.787 258.523 257.378 256.625 256.555 256.449 255.685 256.499 257.174 257.828 258.194 259.411 260.288 262.007 263.079 263.556 265.404 266.619 267.891 269.104 269.748 270.392 271.037 271.681 272.326 272.97 273.614 274.259 274.903 275.548 274.697 273.847 272.996 272.146 271.295 270.445 269.595 268.744 267.894 267.043 265.289 263.535 261.78 260.026 258.272 256.518 254.764 253.009 251.255 249.501 247.824 246.148 244.472 242.795 241.119 239.443 237.767 236.09 234.414 232.738 231.396 230.054 228.712 227.37 226.029 224.687 223.345 222.003 220.661 219.32 217.997 216.674 215.351 214.028 212.705 211.382 210.059 208.736 207.413 206.09 204.663 203.237 201.81 200.384 198.957 197.531 196.104 194.678 193.251 191.825 190.653 189.481 188.309 187.137 185.965 184.793 183.62 182.448 181.276 180.104 179.058 178.011 176.964 175.917 174.87 173.824 172.777 171.73 170.683 169.637 168.496 167.356 166.215 165.075 163.934 162.794 161.653 160.513 159.372 158.232

1	24	407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 392.027 356.899 321.772 286.645 251.518 216.391 181.264 146.136 111.009 75.882 58.0127 68.4906 87.1139 74.3478 69.5286 71.5012 80.5383 87.9958 75.92 71.9896 75.7848 87.7097 80.7649 72.8882 71.9258 78.03 79.2858 66.4193 61.9497 66.6065 79.4087 100.356 99.6974 76.4642 61.3765 54.4342 81.5552 116.882 152.209 187.537 222.864 258.191 293.518 328.845 364.173 399.5 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272 407.272


0	30	12.2597 16.5865 29.6279 51.1307 80.7129 117.808 161.561 211.242 265.948 297.003 314.847 340.615 397.307 434.725 442.274 455.4 389.034 452.925 400.198 466.109 507.002 524.8 525.816 488.046 497.697 507.348 515.27 521.766 512.737 503.129 515.06 547.521 538.55 493.279 448.007 400.274 329.719 300.084 330.15 360.215 361.279 330.03 312.274 318.607 320.407 320.93 321.452 321.974 322.496 323.018 323.54 324.063 324.585 325.107 325.629 326.151 326.674 327.196 327.718 328.24 328.762 329.285 329.807 325.984 320.883 315.607 311.069 305.645 301.686 296.365 291.896 286.277 281.532 276.981 272.657 267.982 264.458 259.604 255.167 250.414 246.85 242.064 238.062 234.125 229.831 225.233 221.364 217.135 213.269 209.568 205.215 201.106 196.583 193.712 189.915 186.006 183.282 178.555 176.023 172.633 169.492 167.144 164.795 162.447 160.098 157.75 155.401 153.053 150.704 148.356 146.007 144.164 142.32 140.476 138.632 136.789 134.945 133.101 131.258 129.414 127.57 126.194 124.817 123.441 122.065 120.688 119.312 117.935 116.559 115.182 113.806 112.438 111.07 109.702 108.334 106.966 105.598 104.23 102.862 101.493 100.125 98.9531 97.7808 96.6086 95.4363 94.264 93.0917 91.9194 90.7472 89.5749 88.4026 87.391 86.3795 85.368 84.3564 83.3449 82.3333 81.3218 80.3102 79.2987 78.2871 77.1771 76.067 74.957 73.8469 72.7369 71.6268 70.5168 69.4067 68.2967 67.1866 66.3067 65.4268 64.5468 63.6669 62.787 61.907 61.0271 60.1472 59.2672 58.3873 57.6014 56.8154 56.0295 55.2435 54.4576 53.6717 52.8857 52.0998 51.3138 50.5279 49.748 48.9682 48.1884 47.4085 46.6287 45.8489 45.0691 44.2892 43.5094 42.7296

1	30	621.702 558.574 488.431 418.289 348.146 278.003 207.861 137.718 67.5756 48.2333 48.9986 45.6058 57.1798 52.6506 56.8561 52.8103 79.5978 64.8622 90.8643 71.5451 74.7405 111.617 120.064 73.1563 80.9199 61.0373 69.588 86.3267 82.6072 65.6937 67.3345 81.0632 83.8941 90.7751 67.8242 66.8237 64.9823 57.6817 69.2885 51.4848 52.8881 60.8558 62.9622 62.3613 66.705 86.0256 120.277 169.46 233.574 312.62 406.596 515.503 639.342 719.496 587.266 469.967 367.599 280.162 207.656 150.082 107.438 79.726 66.9448 108.875 176.931 244.986 313.042 381.097 449.153 517.208 585.264 653.32 721.375 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556 746.556


0	31	0.000673372 0.0012009 0.0122067 0.0641161 0.291289 0.914273 2.35057 4.38126 7.37176 11.4751 16.6672 24.2353 35.5649 49.148 63.0452 77.9824 93.9629 112.87 121.726 122.985 124.244 125.502 126.761 131.554 139.169 146.783 154.398 154.762 148.619 142.476 136.332 130.189 129.587 133.839 138.092 142.345 132.131 113.775 119.426 125.076 130.727 136.378 142.349 148.891 156.019 163.312 170.606 177.899 185.193 192.486 199.78 207.073 214.367 221.66 228.954 236.247 243.541 250.834 258.128 265.421 272.714 280.008 287.301 291.77 298.069 302.553 305.488 312.794 315.245 320.109 323.277 328.005 331.253 336.39 339.986 342.795 349.151 349.927 354.38 357.404 359.462 363.119 364.975 367.459 371.405 372.006 374.184 377.152 378.713 379.119 380.796 383.191 383.017 382.901 383.033 384.28 385.335 384.184 383.939 386.037 382.17 381.966 381.762 381.558 381.354 381.15 380.946 380.742 380.538 380.334 380.13 378.271 376.413 374.555 372.697 370.839 368.981 367.123 365.265 363.407 361.549 359.056 356.564 354.071 351.579 349.086 346.594 344.101 341.609 339.116 336.624 335.755 334.886 334.017 333.148 332.279 331.41 330.541 329.672 328.804 327.935 325.77 323.604 321.439 319.274 317.109 314.944 312.779 310.614 308.449 306.284 304.59 302.897 301.203 299.51 297.816 296.123 294.429 292.736 291.042 289.349 287.931 286.514 285.097 283.679 282.262 280.845 279.427 278.01 276.593 275.175 273.251 271.326 269.402 267.477 265.552 263.628 261.703 259.779 257.854 255.93 253.756 251.583 249.409 247.236 245.062 242.889 240.715 238.542 236.368 234.195 233.562 232.929 232.296 231.663 231.03 230.397 229.764 229.131 228.498 227.865

1	31	185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 179.428 164.853 150.277 135.702 121.127 106.551 91.9759 77.4005 62.8251 48.2497 40.4388 44.1137 51.5037 44.5772 41.2752 38.6762 37.3872 31.708 22.881 22.6264 30.4466 41.4253 38.1225 38.5349 41.7589 47.9066 51.8429 49.3382 43.6071 34.9613 40.9957 50.479 44.2203 41.6766 44.0583 48.9753 54.9996 64.7157 78.1469 95.2932 116.155 140.731 169.023 185.754 185.754 185.754 185.754 185.754 185.754 171.926 158.794 149.378 143.676 141.69 143.419 147.568 151.643 155.718 159.794 163.869 167.945 172.02 176.095 180.171 184.246 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754 185.754


0	34	0 0 0.000274747 0.0118583 0.125946 0.692248 2.71427 7.58627 16.3611 29.0238 48.2372 74.7048 118.875 183.918 268.704 383.233 528.49 700.683 771.544 742.844 714.144 685.443 656.743 623.416 586.395 549.375 512.354 475.333 449.198 423.471 397.743 372.015 368.619 384.789 400.959 417.129 487.531 562.524 534.626 506.729 478.831 450.933 423.035 395.138 383.396 378.188 372.083 369.015 364.463 362.804 359.527 358.9 358.915 359.022 359.373 361.843 365.227 368.026 370.479 371.969 374.812 377.688 380.334 384.061 387.739 392.427 396.447 399.744 400.988 404.191 406.142 408.356 409.286 410.045 412.738 414.102 413.905 415.972 417.466 419.337 419.467 421.767 422.622 423.751 427.222 429.989 433.146 437.097 441.165 444.171 448.678 452.903 457.628 461.328 466.033 470.69 474.292 480.812 484.654 488.976 494.202 496.309 498.417 500.524 502.631 504.739 506.846 508.954 511.061 513.168 515.276 515.535 515.795 516.054 516.314 516.573 516.833 517.092 517.351 517.611 517.87 516.107 514.344 512.581 510.818 509.055 507.291 505.528 503.765 502.002 500.239 498.408 496.577 494.747 492.916 491.086 489.255 487.424 485.594 483.763 481.933 480.129 478.325 476.521 474.718 472.914 471.11 469.306 467.503 465.699 463.895 461.771 459.648 457.524 455.4 453.277 451.153 449.029 446.905 444.782 442.658 440.972 439.287 437.601 435.916 434.23 432.545 430.859 429.174 427.488 425.802 423.618 421.434 419.249 417.065 414.881 412.696 410.512 408.328 406.143 403.959 402.48 401 399.521 398.042 396.563 395.084 393.604 392.125 390.646 389.167 387.046 384.926 382.806 380.686 378.566 376.446 374.326 372.206 370.086 367.966

1	34	1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1250.52 1131.82 1013.11 894.409 775.705 657.001 538.298 419.594 300.89 182.186 118.164 144.126 196.129 147.781 124.839 127.873 156.896 180.87 142.395 129.962 141.012 178.007 154.676 128.367 126.852 150.287 158.222 121.008 90.7965 67.9915 104.487 167.024 215.422 150.672 111.962 99.2926 193.759 313.962 434.166 554.37 674.574 794.777 914.981 1035.18 1155.39 1275.59 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04 1302.04


0	40	15.925 16.8912 19.803 24.5873 31.105 39.1276 48.39 58.7174 69.828 80.8349 91.4709 103.252 121.099 143.976 156.667 170.035 161.593 185.79 193.73 207.567 214.904 222.938 246.092 232.455 225.583 218.345 217.33 235.496 223.254 208.688 204.034 209.051 201.93 181.956 161.981 146.895 129.568 127.663 126.434 125.313 120.294 110.891 101.376 91.4939 87.7525 85.657 83.6707 81.0913 79.1948 76.9886 74.9376 72.6268 70.4647 68.6975 66.9635 65.0581 63.2029 61.3092 59.8041 58.2842 56.6867 55.3688 53.9011 52.1206 50.3988 48.9919 47.3919 45.794 44.5822 43.1304 41.8362 40.5153 39.4 38.0568 37.0252 35.821 34.697 33.6782 32.7229 31.589 30.6554 29.6663 28.7105 27.7967 26.8985 26.0368 25.1515 24.3794 23.5608 22.743 22.0467 21.3201 20.6227 19.9491 19.286 18.7584 18.1727 17.604 17.0141 16.4328 16.1331 15.7774 15.4218 15.0661 14.7104 14.3547 13.999 13.6433 13.2876 12.932 12.5763 12.3319 12.0875 11.8431 11.5987 11.3544 11.11 10.8656 10.6212 10.3768 10.1325 9.97569 9.81892 9.66215 9.50539 9.34862 9.19185 9.03509 8.87832 8.72156 8.56479 8.40143 8.23808 8.07472 7.91136 7.74801 7.58465 7.42129 7.25793 7.09458 6.93122 6.81274 6.69426 6.57579 6.45731 6.33883 6.22035 6.10187 5.9834 5.86492 5.74644 5.62381 5.50117 5.37854 5.25591 5.13327 5.01064 4.88801 4.76537 4.64274 4.52011 4.42911 4.3381 4.2471 4.1561 4.0651 3.9741 3.8831 3.79209 3.70109 3.61009 3.53933 3.46856 3.3978 3.32703 3.25627 3.1855 3.11473 3.04397 2.9732 2.90244 2.84394 2.78544 2.72694 2.66844 2.60995 2.55145 2.49295 2.43445 2.37595 2.31745 2.26517 2.21288 2.1606 2.10832 2.05603 2.00375 1.95146 1.89918 1.8469 1.79461

1	40	124.643 113.709 101.561 89.4119 77.2633 65.1147 53.5663 48.0133 43.6464 47.0633 47.2867 48.4865 53.0723 55.1453 60.7148 63.9322 50.4877 45.665 45.8178 46.4954 38.2975 24.4398 54.8899 42.7691 48.7823 48.6295 39.3031 43.7341 46.24 46.779 45.3841 46.3904 45.9861 43.7301 36.6621 20.9058 38.0919 36.6167 39.4733 40.9866 39.1986 40.3278 41.488 43.9791 50.2688 58.4224 66.993 76.481 83.4626 84.8177 87.359 91.0863 95.9996 102.992 106.343 109.497 113.838 119.364 116.597 112.288 109.165 107.227 106.476 109.861 115.199 120.536 125.873 131.211 136.548 141.885 147.223 152.56 157.897 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872 159.872


0	41	5.65188e-05 0.000296236 0.00370654 0.0308391 0.141507 0.423211 0.997352 2.25145 4.05798 6.36032 9.3572 13.2777 18.8268 25.2304 31.672 39.0927 47.0355 56.0715 61.8747 64.0539 66.0561 67.7439 69.299 72.1063 75.9365 79.7666 83.5968 83.0775 80.9583 78.6867 76.4151 74.1436 73.6895 74.8279 75.9663 77.1047 75.5449 72.4567 73.6313 74.7892 75.9704 77.1107 78.664 81.0945 81.416 81.4236 81.4266 81.7741 81.9726 82.0388 82.4388 82.8343 83.1376 84.167 85.6882 87.1867 88.2473 89.6186 90.9093 92.6658 94.4012 95.5539 97.1271 97.5706 97.9866 97.9018 98.1688 98.2326 98.0591 98.0258 98.411 98.206 98.3323 98.1569 97.6528 97.9729 97.7161 97.2057 97.0779 96.8071 96.5472 95.8746 95.4751 94.9941 94.854 94.1248 93.8567 93.3919 92.7059 92.1281 91.518 91.1087 90.2392 89.5398 88.5437 88.1736 87.7045 86.5841 86.1907 85.5495 84.6639 83.8976 83.1313 82.365 81.5987 80.8323 80.066 79.2997 78.5334 77.7671 77.0008 76.1888 75.3767 74.5647 73.7527 72.9407 72.1287 71.3167 70.5047 69.6927 68.8807 68.0437 67.2067 66.3697 65.5328 64.6958 63.8588 63.0219 62.1849 61.3479 60.5109 59.8144 59.1178 58.4212 57.7247 57.0281 56.3315 55.635 54.9384 54.2418 53.5453 52.8387 52.1322 51.4257 50.7191 50.0126 49.3061 48.5996 47.893 47.1865 46.48 45.9665 45.4531 44.9397 44.4263 43.9129 43.3995 42.8861 42.3727 41.8592 41.3458 40.8648 40.3837 39.9026 39.4216 38.9405 38.4594 37.9784 37.4973 37.0162 36.5351 36.0286 35.5221 35.0156 34.509 34.0025 33.496 32.9895 32.4829 31.9764 31.4699 31.0264 30.583 30.1395 29.6961 29.2526 28.8091 28.3657 27.9222 27.4788 27.0353 26.7898 26.5443 26.2988 26.0532 25.8077 25.5622 25.3167 25.0712 24.8257 24.5802

1	41	81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 78.7639 72.9929 67.2218 61.4508 55.3693 49.2373 43.1053 36.9733 30.8413 24.7093 21.3044 22.5213 25.2239 22.2011 20.8299 21.3013 23.409 24.0801 22.4073 24.3814 25.8583 28.8083 27.3929 26.7227 26.5198 27.8835 28.5026 26.6854 25.5175 24.9751 27.8767 32.2142 31.5077 29.3083 28.9555 30.1068 32.9186 36.6961 40.9314 45.7795 49.1569 49.2328 50.0047 51.4725 53.6363 56.7167 58.7336 60.9451 63.8525 67.4559 66.1928 64.0246 62.5523 61.7761 61.6957 63.0662 65.0089 66.9515 68.8941 70.8367 72.7793 74.722 76.6646 78.6072 80.5498 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686 81.2686


0	44	0 0 0.00112477 0.0367759 0.235088 0.872531 2.27327 4.61291 8.19135 13.0038 19.3089 27.6223 39.9368 57.0105 78.7735 109.886 149.68 197.017 226.285 234.27 244.566 256.273 266.897 271.464 271.28 271.096 270.912 270.235 264.881 259.433 253.984 248.535 250.715 259.579 261.053 261.706 262.544 262.495 260.618 258.603 256.404 254.134 252.09 250.666 247.162 242.872 238.273 234.892 231.642 229.114 225.864 222.978 219.944 217.975 216.186 214.592 213.595 212.095 211.563 211.128 210.935 210.808 210.154 210.237 209.799 209.037 208.295 207.632 206.627 205.901 204.56 203.487 201.85 200.489 199.138 197.412 195.676 194.169 192.765 190.752 189.348 187.824 186.671 185.511 184.662 184.37 184.025 183.394 183.716 184.018 184.332 184.599 185.377 186.088 187.059 187.817 188.389 189.496 190.378 191.334 192.027 192.51 192.994 193.478 193.961 194.445 194.928 195.412 195.896 196.379 196.863 196.143 195.424 194.704 193.984 193.265 192.545 191.825 191.106 190.386 189.667 188.347 187.028 185.708 184.389 183.07 181.75 180.431 179.111 177.792 176.473 175.236 174 172.763 171.527 170.29 169.053 167.817 166.58 165.344 164.107 163.099 162.092 161.084 160.076 159.068 158.06 157.052 156.044 155.036 154.028 153.101 152.173 151.245 150.318 149.39 148.462 147.535 146.607 145.679 144.751 143.805 142.859 141.912 140.966 140.02 139.073 138.127 137.181 136.234 135.288 134.442 133.597 132.751 131.905 131.059 130.214 129.368 128.522 127.677 126.831 126.099 125.367 124.635 123.903 123.172 122.44 121.708 120.976 120.244 119.512 118.743 117.974 117.205 116.436 115.667 114.898 114.129 113.36 112.59 111.821

1	44	244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 235.621 215.762 195.903 176.045 155.454 134.743 114.033 93.3227 72.6124 51.902 42.3126 49.7451 58.3411 51.0069 46.6937 47.5301 53.3192 57.2157 50.1386 47.9088 51.5311 60.0805 58.0364 55.6765 54.7913 56.255 54.6942 46.204 41.7312 43.3455 51.0447 63.4108 65.2733 52.8029 44.9994 41.8627 58.0688 78.9277 99.2143 119.301 139.387 159.474 179.561 199.647 219.734 239.82 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24 244.24


